UserID,Channel,Duration,SATimestamp,RecordDate,RecordTime,DayName,DayPart,ChannelCategory,Name,Surname,Gender,Age,AgeGroup
893227,Supersport Live Events,1899-12-31T00:00:10.000Z,2016-03-06T17:13:00.000Z,2016-03-06,17:13,Sunday,Afternoon,Sports,Wilton ,Curran,male,27,Young Adult
893557,Cartoon Network,1899-12-31T00:00:32.000Z,2016-03-21T13:32:00.000Z,2016-03-21,13:32,Monday,Afternoon,Kids,Brendan ,Paradis,male,27,Young Adult
806986,M-Net,1899-12-31T00:00:55.000Z,2016-02-24T21:21:00.000Z,2016-02-24,21:21,Wednesday,Evening,Entertainment,Stefan ,Mcclaine,male,34,Young Adult
806986,MK,1899-12-31T00:00:31.000Z,2016-02-24T21:28:00.000Z,2016-02-24,21:28,Wednesday,Evening,Entertainment,Stefan ,Mcclaine,male,34,Young Adult
806986,M-Net,1899-12-31T00:00:19.000Z,2016-02-24T21:29:00.000Z,2016-02-24,21:29,Wednesday,Evening,Entertainment,Stefan ,Mcclaine,male,34,Young Adult
2204194,ICC Cricket World Cup 2011,1899-12-31T00:06:56.000Z,2016-03-18T18:07:00.000Z,2016-03-18,18:07,Friday,Evening,Sports,Dee ,Woolard,male,27,Young Adult
2204194,SuperSport Blitz,1899-12-31T00:01:44.000Z,2016-03-27T08:27:00.000Z,2016-03-27,08:27,Sunday,Morning,Sports,Dee ,Woolard,male,27,Young Adult
809715,Africa Magic,1899-12-31T00:00:01.000Z,2016-02-22T20:08:00.000Z,2016-02-22,20:08,Monday,Evening,Entertainment,Emerson ,Shkreli,male,41,Adult
809715,Channel O,1899-12-31T00:08:12.000Z,2016-03-11T19:01:00.000Z,2016-03-11,19:01,Friday,Evening,Entertainment,Emerson ,Shkreli,male,41,Adult
809715,SuperSport Blitz,1899-12-31T00:00:44.000Z,2016-03-11T17:15:00.000Z,2016-03-11,17:15,Friday,Afternoon,Sports,Emerson ,Shkreli,male,41,Adult
809715,SuperSport Blitz,1899-12-31T00:02:54.000Z,2016-03-03T11:12:00.000Z,2016-03-03,11:12,Thursday,Morning,Sports,Emerson ,Shkreli,male,41,Adult
809715,Cartoon Network,1899-12-31T00:01:14.000Z,2016-03-05T08:50:00.000Z,2016-03-05,08:50,Saturday,Morning,Kids,Emerson ,Shkreli,male,41,Adult
809715,ICC Cricket World Cup 2011,1899-12-31T00:09:40.000Z,2016-03-06T10:00:00.000Z,2016-03-06,10:00,Sunday,Morning,Sports,Emerson ,Shkreli,male,41,Adult
809715,SawSee,1899-12-31T00:02:06.000Z,2016-02-23T05:16:00.000Z,2016-02-23,05:16,Tuesday,Night,Entertainment,Emerson ,Shkreli,male,41,Adult
809715,Africa Magic,1899-12-31T00:02:05.000Z,2016-03-24T12:02:00.000Z,2016-03-24,12:02,Thursday,Afternoon,Entertainment,Emerson ,Shkreli,male,41,Adult
2204195,ICC Cricket World Cup 2011,1899-12-31T00:04:34.000Z,2016-02-19T15:38:00.000Z,2016-02-19,15:38,Friday,Afternoon,Sports,Samuel ,Slane,male,45,Adult
2204195,Supersport Live Events,1899-12-31T00:16:26.000Z,2016-01-19T04:02:00.000Z,2016-01-19,04:02,Tuesday,Night,Sports,Samuel ,Slane,male,45,Adult
2204195,ICC Cricket World Cup 2011,1899-12-31T00:07:56.000Z,2016-03-29T14:46:00.000Z,2016-03-29,14:46,Tuesday,Afternoon,Sports,Samuel ,Slane,male,45,Adult
809716,ICC Cricket World Cup 2011,1899-12-31T00:05:48.000Z,2016-02-21T13:59:00.000Z,2016-02-21,13:59,Sunday,Afternoon,Sports,Rebecka ,Shkreli,female,41,Adult
809716,Channel O,1899-12-31T00:02:48.000Z,2016-02-18T10:27:00.000Z,2016-02-18,10:27,Thursday,Morning,Entertainment,Rebecka ,Shkreli,female,41,Adult
940466,Cartoon Network,1899-12-31T00:03:40.000Z,2016-03-28T03:41:00.000Z,2016-03-28,03:41,Monday,Night,Kids,Stacy ,Arrieta,male,26,Young Adult
940466,Channel O,1899-12-31T00:15:57.000Z,2016-03-28T04:31:00.000Z,2016-03-28,04:31,Monday,Night,Entertainment,Stacy ,Arrieta,male,26,Young Adult
940466,Cartoon Network,1899-12-31T00:00:03.000Z,2016-03-28T04:38:00.000Z,2016-03-28,04:38,Monday,Night,Kids,Stacy ,Arrieta,male,26,Young Adult
940466,Africa Magic,1899-12-31T00:01:15.500Z,2016-03-28T04:58:00.000Z,2016-03-28,04:58,Monday,Night,Entertainment,Stacy ,Arrieta,male,26,Young Adult
1107565,Channel O,1899-12-31T00:02:00.000Z,2016-01-10T09:36:00.000Z,2016-01-10,09:36,Sunday,Morning,Entertainment,Stephen ,Mccown,male,28,Young Adult
2426946,M-Net,1899-12-31T00:01:14.000Z,2016-02-14T12:07:00.000Z,2016-02-14,12:07,Sunday,Afternoon,Entertainment,Bret ,Fudge,male,32,Young Adult
809717,Vuzu,1899-12-31T00:00:50.000Z,2016-02-19T08:19:00.000Z,2016-02-19,08:19,Friday,Morning,Entertainment,Valentine ,Sieren,male,28,Young Adult
809717,M-Net,1899-12-31T00:06:09.000Z,2016-02-25T20:51:00.000Z,2016-02-25,20:51,Thursday,Evening,Entertainment,Valentine ,Sieren,male,28,Young Adult
809717,Vuzu,1899-12-31T00:01:17.000Z,2016-02-18T00:53:00.000Z,2016-02-18,00:53,Thursday,Night,Entertainment,Valentine ,Sieren,male,28,Young Adult
893233,Africa Magic,1899-12-31T00:00:27.500Z,2016-03-06T12:42:00.000Z,2016-03-06,12:42,Sunday,Afternoon,Entertainment,Carter ,Tancredi,male,26,Young Adult
893233,CNN,1899-12-31T00:00:59.000Z,2016-03-20T13:56:00.000Z,2016-03-20,13:56,Sunday,Afternoon,News,Carter ,Tancredi,male,26,Young Adult
893233,Channel O,1899-12-31T00:10:33.000Z,2016-03-07T13:50:00.000Z,2016-03-07,13:50,Monday,Afternoon,Entertainment,Carter ,Tancredi,male,26,Young Adult
893233,Africa Magic,1899-12-31T00:01:10.500Z,2016-03-10T22:15:00.000Z,2016-03-10,22:15,Thursday,Evening,Entertainment,Carter ,Tancredi,male,26,Young Adult
804601,Cartoon Network,1899-12-31T00:00:06.000Z,2016-02-13T22:35:00.000Z,2016-02-13,22:35,Saturday,Evening,Kids,Dia ,Arrieta,female,25,Young Adult
893615,Cartoon Network,1899-12-31T00:02:11.000Z,2016-03-18T00:45:00.000Z,2016-03-18,00:45,Friday,Night,Kids,Efren ,Styer,male,26,Young Adult
893233,SawSee,1899-12-31T00:01:58.000Z,2016-03-17T07:38:00.000Z,2016-03-17,07:38,Thursday,Morning,Entertainment,Carter ,Tancredi,male,26,Young Adult
33103,E! Entertainment,1899-12-31T00:03:08.000Z,2016-01-06T05:41:00.000Z,2016-01-06,05:41,Wednesday,Night,Entertainment,Kip ,Nicholls,male,26,Young Adult
869662,ICC Cricket World Cup 2011,1899-12-31T00:00:00.000Z,2016-03-08T12:48:00.000Z,2016-03-08,12:48,Tuesday,Afternoon,Sports,Eli ,Roquemore,male,21,Young Adult
869662,Cartoon Network,1899-12-31T00:09:18.000Z,2016-03-04T14:29:00.000Z,2016-03-04,14:29,Friday,Afternoon,Kids,Eli ,Roquemore,male,21,Young Adult
821285,Vuzu,1899-12-31T00:00:03.000Z,2016-03-06T19:35:00.000Z,2016-03-06,19:35,Sunday,Evening,Entertainment,Cody ,Shkreli,male,39,Adult
821285,Africa Magic,1899-12-31T00:12:29.500Z,2016-02-27T20:39:00.000Z,2016-02-27,20:39,Saturday,Evening,Entertainment,Cody ,Shkreli,male,39,Adult
809718,Trace TV,1899-12-31T00:09:21.000Z,2016-01-05T12:10:00.000Z,2016-01-05,12:10,Tuesday,Afternoon,Entertainment,Desirae ,Luthy,female,17,Teen/Child
809718,Africa Magic,1899-12-31T00:00:31.500Z,2016-01-30T04:57:00.000Z,2016-01-30,04:57,Saturday,Night,Entertainment,Desirae ,Luthy,female,17,Teen/Child
809718,Channel O,1899-12-31T00:04:21.000Z,2016-01-11T08:19:00.000Z,2016-01-11,08:19,Monday,Morning,Entertainment,Desirae ,Luthy,female,17,Teen/Child
809718,Africa Magic,1899-12-31T00:14:02.000Z,2016-02-18T23:24:00.000Z,2016-02-18,23:24,Thursday,Evening,Entertainment,Desirae ,Luthy,female,17,Teen/Child
780021,Cartoon Network,1899-12-31T00:00:15.000Z,2016-03-01T17:05:00.000Z,2016-03-01,17:05,Tuesday,Afternoon,Kids,Wilton ,Luthy,male,43,Adult
2000222,SuperSport Blitz,1899-12-31T00:04:14.000Z,2016-03-04T12:16:00.000Z,2016-03-04,12:16,Friday,Afternoon,Sports,Michel ,Wigfall,male,35,Young Adult
2000222,Supersport Live Events,1899-12-31T00:09:04.000Z,2016-01-20T12:37:00.000Z,2016-01-20,12:37,Wednesday,Afternoon,Sports,Michel ,Wigfall,male,35,Young Adult
794178,Boomerang,1899-12-31T00:01:18.000Z,2016-02-14T16:43:00.000Z,2016-02-14,16:43,Sunday,Afternoon,Kids,Kyle ,Hier,male,36,Adult
821289,ICC Cricket World Cup 2011,1899-12-31T00:03:10.000Z,2016-02-26T17:53:00.000Z,2016-02-26,17:53,Friday,Afternoon,Sports,Cody ,Langenfeld,male,57,Senior
821289,Supersport Live Events,1899-12-31T00:00:28.000Z,2016-02-25T19:24:00.000Z,2016-02-25,19:24,Thursday,Evening,Sports,Cody ,Langenfeld,male,57,Senior
821289,Vuzu,1899-12-31T00:00:06.500Z,2016-02-19T00:04:00.000Z,2016-02-19,00:04,Friday,Night,Entertainment,Cody ,Langenfeld,male,57,Senior
723671,Supersport Live Events,1899-12-31T00:00:58.000Z,2016-01-19T21:32:00.000Z,2016-01-19,21:32,Tuesday,Evening,Sports,Jared ,Mcclaine,male,32,Young Adult
866983,ICC Cricket World Cup 2011,1899-12-31T00:10:56.000Z,2016-03-16T11:22:00.000Z,2016-03-16,11:22,Wednesday,Morning,Sports,Chas ,Hoadley,male,23,Young Adult
866983,ICC Cricket World Cup 2011,1899-12-31T00:34:12.000Z,2016-03-29T16:31:00.000Z,2016-03-29,16:31,Tuesday,Afternoon,Sports,Chas ,Hoadley,male,23,Young Adult
794179,Africa Magic,1899-12-31T00:00:18.500Z,2016-03-03T15:52:00.000Z,2016-03-03,15:52,Thursday,Afternoon,Entertainment,Brendan ,Reisinger,male,23,Young Adult
2415063,Supersport Live Events,1899-12-31T00:11:50.000Z,2016-03-24T16:25:00.000Z,2016-03-24,16:25,Thursday,Afternoon,Sports,Loyd ,Borelli,male,22,Young Adult
940469,Supersport Live Events,1899-12-31T01:30:44.000Z,2016-03-23T16:30:00.000Z,2016-03-23,16:30,Wednesday,Afternoon,Sports,Dee ,Mccollum,male,42,Adult
940469,ICC Cricket World Cup 2011,1899-12-31T00:00:46.000Z,2016-03-26T17:54:00.000Z,2016-03-26,17:54,Saturday,Afternoon,Sports,Dee ,Mccollum,male,42,Adult
821290,E! Entertainment,1899-12-31T00:13:24.000Z,2016-01-30T16:28:00.000Z,2016-01-30,16:28,Saturday,Afternoon,Entertainment,Lesli ,Martello,female,33,Young Adult
772528,Supersport Live Events,1899-12-31T00:03:10.000Z,2016-03-24T12:24:00.000Z,2016-03-24,12:24,Thursday,Afternoon,Sports,Briana ,Caves,female,32,Young Adult
772528,DStv Events 1,1899-12-31T00:02:35.000Z,2016-01-09T16:17:00.000Z,2016-01-09,16:17,Saturday,Afternoon,Technical/Other,Briana ,Caves,female,32,Young Adult
772528,Channel O,1899-12-31T00:09:00.000Z,2016-01-25T18:27:00.000Z,2016-01-25,18:27,Monday,Evening,Entertainment,Briana ,Caves,female,32,Young Adult
772528,M-Net,1899-12-31T00:05:22.000Z,2016-01-08T22:32:00.000Z,2016-01-08,22:32,Friday,Evening,Entertainment,Briana ,Caves,female,32,Young Adult
120169,Africa Magic,1899-12-31T00:00:00.000Z,2016-01-11T13:45:00.000Z,2016-01-11,13:45,Monday,Afternoon,Entertainment,Katharina ,Condie,female,30,Young Adult
120169,Africa Magic,1899-12-31T00:01:57.500Z,2016-01-08T17:32:00.000Z,2016-01-08,17:32,Friday,Afternoon,Entertainment,Katharina ,Condie,female,30,Young Adult
183982,Africa Magic,1899-12-31T00:00:29.000Z,2016-01-26T18:46:00.000Z,2016-01-26,18:46,Tuesday,Evening,Entertainment,Bess ,Jacox,female,27,Young Adult
824262,Supersport Live Events,1899-12-31T00:00:00.000Z,2016-02-26T19:58:00.000Z,2016-02-26,19:58,Friday,Evening,Sports,Claud ,Arrieta,male,47,Adult
809723,SawSee,1899-12-31T00:00:00.000Z,2016-02-21T22:44:00.000Z,2016-02-21,22:44,Sunday,Evening,Entertainment,Haywood ,Slane,male,27,Young Adult
809723,Boomerang,1899-12-31T00:06:15.000Z,2016-02-23T07:07:00.000Z,2016-02-23,07:07,Tuesday,Morning,Kids,Haywood ,Slane,male,27,Young Adult
772529,Supersport Live Events,1899-12-31T00:00:54.000Z,2016-02-26T14:40:00.000Z,2016-02-26,14:40,Friday,Afternoon,Sports,Kip ,Paradis,male,27,Young Adult
772529,Cartoon Network,1899-12-31T00:00:47.000Z,2016-02-15T14:20:00.000Z,2016-02-15,14:20,Monday,Afternoon,Kids,Kip ,Paradis,male,27,Young Adult
772529,Supersport Live Events,1899-12-31T00:00:50.000Z,2016-02-14T22:11:00.000Z,2016-02-14,22:11,Sunday,Evening,Sports,Kip ,Paradis,male,27,Young Adult
772529,Cartoon Network,1899-12-31T00:01:15.000Z,2016-01-17T13:18:00.000Z,2016-01-17,13:18,Sunday,Afternoon,Kids,Kip ,Paradis,male,27,Young Adult
772529,E! Entertainment,1899-12-31T00:05:48.000Z,2016-01-17T09:57:00.000Z,2016-01-17,09:57,Sunday,Morning,Entertainment,Kip ,Paradis,male,27,Young Adult
772529,Supersport Live Events,1899-12-31T00:50:58.000Z,2016-02-06T20:02:00.000Z,2016-02-06,20:02,Saturday,Evening,Sports,Kip ,Paradis,male,27,Young Adult
772529,Supersport Live Events,1899-12-31T00:00:24.000Z,2016-03-06T16:23:00.000Z,2016-03-06,16:23,Sunday,Afternoon,Sports,Kip ,Paradis,male,27,Young Adult
894658,Supersport Live Events,1899-12-31T00:05:06.000Z,2016-03-23T16:10:00.000Z,2016-03-23,16:10,Wednesday,Afternoon,Sports,Kyle ,Caves,male,30,Young Adult
809726,Supersport Live Events,1899-12-31T00:01:04.000Z,2016-03-24T14:20:00.000Z,2016-03-24,14:20,Thursday,Afternoon,Sports,Efren ,Martello,male,31,Young Adult
809726,Boomerang,1899-12-31T00:03:52.000Z,2016-03-24T21:11:00.000Z,2016-03-24,21:11,Thursday,Evening,Kids,Efren ,Martello,male,31,Young Adult
809726,Africa Magic,1899-12-31T00:00:14.500Z,2016-02-17T13:47:00.000Z,2016-02-17,13:47,Wednesday,Afternoon,Entertainment,Efren ,Martello,male,31,Young Adult
809726,Trace TV,1899-12-31T00:00:48.000Z,2016-02-17T21:48:00.000Z,2016-02-17,21:48,Wednesday,Evening,Entertainment,Efren ,Martello,male,31,Young Adult
809726,SuperSport Blitz,1899-12-31T00:01:32.000Z,2016-02-17T15:12:00.000Z,2016-02-17,15:12,Wednesday,Afternoon,Sports,Efren ,Martello,male,31,Young Adult
809726,CNN,1899-12-31T00:00:18.000Z,2016-03-12T21:36:00.000Z,2016-03-12,21:36,Saturday,Evening,News,Efren ,Martello,male,31,Young Adult
809726,CNN,1899-12-31T00:02:52.000Z,2016-03-29T08:17:00.000Z,2016-03-29,08:17,Tuesday,Morning,News,Efren ,Martello,male,31,Young Adult
2421483,Supersport Live Events,1899-12-31T00:03:02.000Z,2016-03-24T14:36:00.000Z,2016-03-24,14:36,Thursday,Afternoon,Sports,Raymundo ,Langenfeld,male,36,Adult
2421483,Channel O,1899-12-31T00:01:39.000Z,2016-03-30T21:00:00.000Z,2016-03-30,21:00,Wednesday,Evening,Entertainment,Raymundo ,Langenfeld,male,36,Adult
2421483,Supersport Live Events,1899-12-31T00:00:28.000Z,2016-03-26T12:15:00.000Z,2016-03-26,12:15,Saturday,Afternoon,Sports,Raymundo ,Langenfeld,male,36,Adult
2421483,ICC Cricket World Cup 2011,1899-12-31T00:03:20.000Z,2016-03-29T18:39:00.000Z,2016-03-29,18:39,Tuesday,Evening,Sports,Raymundo ,Langenfeld,male,36,Adult
870104,Cartoon Network,1899-12-31T00:00:10.000Z,2016-03-10T20:55:00.000Z,2016-03-10,20:55,Thursday,Evening,Kids,Filiberto ,Paradis,male,26,Young Adult
772532,Supersport Live Events,1899-12-31T01:00:10.000Z,2016-01-06T16:24:00.000Z,2016-01-06,16:24,Wednesday,Afternoon,Sports,Filiberto ,Borelli,male,27,Young Adult
772532,SuperSport Blitz,1899-12-31T00:18:46.000Z,2016-01-09T13:16:00.000Z,2016-01-09,13:16,Saturday,Afternoon,Sports,Filiberto ,Borelli,male,27,Young Adult
772532,SuperSport Blitz,1899-12-31T00:05:24.000Z,2016-01-08T00:00:00.000Z,2016-01-08,00:00,Friday,Night,Sports,Filiberto ,Borelli,male,27,Young Adult
772532,Boomerang,1899-12-31T00:02:24.000Z,2016-01-07T18:57:00.000Z,2016-01-07,18:57,Thursday,Evening,Kids,Filiberto ,Borelli,male,27,Young Adult
809727,ICC Cricket World Cup 2011,1899-12-31T00:10:24.000Z,2016-03-11T13:12:00.000Z,2016-03-11,13:12,Friday,Afternoon,Sports,Bernardo ,Pilot,male,26,Young Adult
809727,SuperSport Blitz,1899-12-31T00:01:10.000Z,2016-03-15T22:38:00.000Z,2016-03-15,22:38,Tuesday,Evening,Sports,Bernardo ,Pilot,male,26,Young Adult
786741,Africa Magic,1899-12-31T00:00:06.000Z,2016-02-04T15:30:00.000Z,2016-02-04,15:30,Thursday,Afternoon,Entertainment,Iva ,Styer,female,39,Adult
786741,SawSee,1899-12-31T00:00:28.000Z,2016-02-12T20:19:00.000Z,2016-02-12,20:19,Friday,Evening,Entertainment,Iva ,Styer,female,39,Adult
809731,Africa Magic,1899-12-31T00:00:03.000Z,2016-02-15T08:13:00.000Z,2016-02-15,08:13,Monday,Morning,Entertainment,Donald ,Arrieta,male,43,Adult
809731,Supersport Live Events,1899-12-31T00:00:00.000Z,2016-03-22T08:57:00.000Z,2016-03-22,08:57,Tuesday,Morning,Sports,Donald ,Arrieta,male,43,Adult
809731,Supersport Live Events,1899-12-31T00:17:10.000Z,2016-03-11T20:58:00.000Z,2016-03-11,20:58,Friday,Evening,Sports,Donald ,Arrieta,male,43,Adult
809731,SawSee,1899-12-31T00:00:15.000Z,2016-02-16T05:04:00.000Z,2016-02-16,05:04,Tuesday,Night,Entertainment,Donald ,Arrieta,male,43,Adult
809731,SuperSport Blitz,1899-12-31T00:09:18.000Z,2016-02-16T15:28:00.000Z,2016-02-16,15:28,Tuesday,Afternoon,Sports,Donald ,Arrieta,male,43,Adult
809731,Trace TV,1899-12-31T00:00:33.000Z,2016-02-17T11:40:00.000Z,2016-02-17,11:40,Wednesday,Morning,Entertainment,Donald ,Arrieta,male,43,Adult
809731,Africa Magic,1899-12-31T00:00:54.000Z,2016-02-13T12:33:00.000Z,2016-02-13,12:33,Saturday,Afternoon,Entertainment,Donald ,Arrieta,male,43,Adult
796527,E! Entertainment,1899-12-31T00:00:00.000Z,2016-02-14T22:50:00.000Z,2016-02-14,22:50,Sunday,Evening,Entertainment,Stacy ,Marek,male,32,Young Adult
940476,SuperSport Blitz,1899-12-31T00:16:32.000Z,2016-03-05T13:41:00.000Z,2016-03-05,13:41,Saturday,Afternoon,Sports,Brendan ,Mccollum,male,40,Adult
940476,SuperSport Blitz,1899-12-31T00:21:38.000Z,2016-03-31T20:38:00.000Z,2016-03-31,20:38,Thursday,Evening,Sports,Brendan ,Mccollum,male,40,Adult
940476,Cartoon Network,1899-12-31T00:00:00.000Z,2016-03-07T10:47:00.000Z,2016-03-07,10:47,Monday,Morning,Kids,Brendan ,Mccollum,male,40,Adult
804277,Channel O,1899-12-31T00:05:48.000Z,2016-02-24T07:35:00.000Z,2016-02-24,07:35,Wednesday,Morning,Entertainment,Irving ,Marek,male,27,Young Adult
804277,E! Entertainment,1899-12-31T00:00:54.000Z,2016-02-28T20:33:00.000Z,2016-02-28,20:33,Sunday,Evening,Entertainment,Irving ,Marek,male,27,Young Adult
809733,Supersport Live Events,1899-12-31T00:04:02.000Z,2016-02-20T16:43:00.000Z,2016-02-20,16:43,Saturday,Afternoon,Sports,Bernardo ,Deblois,male,38,Adult
809733,Supersport Live Events,1899-12-31T00:00:28.000Z,2016-02-02T03:18:00.000Z,2016-02-02,03:18,Tuesday,Night,Sports,Bernardo ,Deblois,male,38,Adult
809733,Supersport Live Events,1899-12-31T00:01:22.000Z,2016-01-28T13:38:00.000Z,2016-01-28,13:38,Thursday,Afternoon,Sports,Bernardo ,Deblois,male,38,Adult
809733,DStv Events 1,1899-12-31T00:00:00.000Z,2016-01-30T14:54:00.000Z,2016-01-30,14:54,Saturday,Afternoon,Technical/Other,Bernardo ,Deblois,male,38,Adult
809733,Africa Magic,1899-12-31T00:00:19.000Z,2016-01-27T09:12:00.000Z,2016-01-27,09:12,Wednesday,Morning,Entertainment,Bernardo ,Deblois,male,38,Adult
809733,Vuzu,1899-12-31T00:00:03.500Z,2016-03-15T20:31:00.000Z,2016-03-15,20:31,Tuesday,Evening,Entertainment,Bernardo ,Deblois,male,38,Adult
809733,SuperSport Blitz,1899-12-31T00:03:04.000Z,2016-03-15T18:50:00.000Z,2016-03-15,18:50,Tuesday,Evening,Sports,Bernardo ,Deblois,male,38,Adult
809733,M-Net,1899-12-31T00:04:13.000Z,2016-03-15T19:49:00.000Z,2016-03-15,19:49,Tuesday,Evening,Entertainment,Bernardo ,Deblois,male,38,Adult
2287668,E! Entertainment,1899-12-31T00:00:52.000Z,2016-02-19T07:59:00.000Z,2016-02-19,07:59,Friday,Morning,Entertainment,Efren ,Slane,male,33,Young Adult
2287668,M-Net,1899-12-31T00:00:26.000Z,2016-02-11T21:06:00.000Z,2016-02-11,21:06,Thursday,Evening,Entertainment,Efren ,Slane,male,33,Young Adult
2287668,Channel O,1899-12-31T00:00:42.000Z,2016-02-19T08:00:00.000Z,2016-02-19,08:00,Friday,Morning,Entertainment,Efren ,Slane,male,33,Young Adult
2287668,Channel O,1899-12-31T00:02:00.000Z,2016-02-07T18:16:00.000Z,2016-02-07,18:16,Sunday,Evening,Entertainment,Efren ,Slane,male,33,Young Adult
2287668,Africa Magic,1899-12-31T00:00:17.000Z,2016-02-10T13:02:00.000Z,2016-02-10,13:02,Wednesday,Afternoon,Entertainment,Efren ,Slane,male,33,Young Adult
2287668,Africa Magic,1899-12-31T00:00:21.500Z,2016-01-02T07:05:00.000Z,2016-01-02,07:05,Saturday,Morning,Entertainment,Efren ,Slane,male,33,Young Adult
2287668,Channel O,1899-12-31T00:00:06.000Z,2016-03-04T18:04:00.000Z,2016-03-04,18:04,Friday,Evening,Entertainment,Efren ,Slane,male,33,Young Adult
2287668,Channel O,1899-12-31T00:01:21.000Z,2016-01-04T23:54:00.000Z,2016-01-04,23:54,Monday,Evening,Entertainment,Efren ,Slane,male,33,Young Adult
2287668,Channel O,1899-12-31T00:04:00.000Z,2016-02-27T19:09:00.000Z,2016-02-27,19:09,Saturday,Evening,Entertainment,Efren ,Slane,male,33,Young Adult
2287668,Africa Magic,1899-12-31T00:00:48.500Z,2016-03-01T21:21:00.000Z,2016-03-01,21:21,Tuesday,Evening,Entertainment,Efren ,Slane,male,33,Young Adult
2287668,Supersport Live Events,1899-12-31T00:01:26.000Z,2016-03-01T21:00:00.000Z,2016-03-01,21:00,Tuesday,Evening,Sports,Efren ,Slane,male,33,Young Adult
2287668,Trace TV,1899-12-31T00:26:03.000Z,2016-02-08T18:11:00.000Z,2016-02-08,18:11,Monday,Evening,Entertainment,Efren ,Slane,male,33,Young Adult
794190,Cartoon Network,1899-12-31T00:03:55.000Z,2016-01-04T03:54:00.000Z,2016-01-04,03:54,Monday,Night,Kids,Dee ,Mccown,male,29,Young Adult
918641,ICC Cricket World Cup 2011,1899-12-31T00:10:00.000Z,2016-03-30T10:39:00.000Z,2016-03-30,10:39,Wednesday,Morning,Sports,Robby ,Fudge,male,22,Young Adult
925280,ICC Cricket World Cup 2011,1899-12-31T00:00:22.000Z,2016-03-30T10:50:00.000Z,2016-03-30,10:50,Wednesday,Morning,Sports,Shane ,Woolard,male,24,Young Adult
925280,ICC Cricket World Cup 2011,1899-12-31T00:08:46.000Z,2016-03-30T14:45:00.000Z,2016-03-30,14:45,Wednesday,Afternoon,Sports,Shane ,Woolard,male,24,Young Adult
809737,Channel O,1899-12-31T00:10:54.000Z,2016-01-04T21:04:00.000Z,2016-01-04,21:04,Monday,Evening,Entertainment,Irving ,Marek,male,39,Adult
809737,CNN,1899-12-31T00:01:23.000Z,2016-01-02T01:05:00.000Z,2016-01-02,01:05,Saturday,Night,News,Irving ,Marek,male,39,Adult
809737,Channel O,1899-12-31T00:03:36.000Z,2016-01-05T21:29:00.000Z,2016-01-05,21:29,Tuesday,Evening,Entertainment,Irving ,Marek,male,39,Adult
2421492,Channel O,1899-12-31T00:04:06.000Z,2016-03-06T19:16:00.000Z,2016-03-06,19:16,Sunday,Evening,Entertainment,Cody ,Mina,male,23,Young Adult
2190330,Boomerang,1899-12-31T00:00:32.000Z,2016-02-15T11:19:00.000Z,2016-02-15,11:19,Monday,Morning,Kids,Lucas ,Styer,male,23,Young Adult
2190330,Channel O,1899-12-31T00:08:42.000Z,2016-01-11T10:22:00.000Z,2016-01-11,10:22,Monday,Morning,Entertainment,Lucas ,Styer,male,23,Young Adult
2190330,Trace TV,1899-12-31T00:08:54.000Z,2016-01-06T08:52:00.000Z,2016-01-06,08:52,Wednesday,Morning,Entertainment,Lucas ,Styer,male,23,Young Adult
2190330,Cartoon Network,1899-12-31T00:02:55.000Z,2016-01-14T09:17:00.000Z,2016-01-14,09:17,Thursday,Morning,Kids,Lucas ,Styer,male,23,Young Adult
2190330,Boomerang,1899-12-31T00:01:05.000Z,2016-01-15T13:09:00.000Z,2016-01-15,13:09,Friday,Afternoon,Kids,Lucas ,Styer,male,23,Young Adult
802776,DStv Events 1,1899-12-31T00:01:30.000Z,2016-03-25T21:49:00.000Z,2016-03-25,21:49,Friday,Evening,Technical/Other,Filiberto ,Hier,male,26,Young Adult
611188,Channel O,1899-12-31T00:01:09.000Z,2016-01-12T15:02:00.000Z,2016-01-12,15:02,Tuesday,Afternoon,Entertainment,Lucas ,Mccollum,male,32,Young Adult
611188,Trace TV,1899-12-31T00:01:00.000Z,2016-01-11T07:45:00.000Z,2016-01-11,07:45,Monday,Morning,Entertainment,Lucas ,Mccollum,male,32,Young Adult
611188,Channel O,1899-12-31T00:04:27.000Z,2016-01-18T05:19:00.000Z,2016-01-18,05:19,Monday,Night,Entertainment,Lucas ,Mccollum,male,32,Young Adult
2091260,Channel O,1899-12-31T00:03:06.000Z,2016-03-08T22:43:00.000Z,2016-03-08,22:43,Tuesday,Evening,Entertainment,Bernardo ,Mcculloch,male,35,Young Adult
2091260,Channel O,1899-12-31T00:00:18.000Z,2016-01-09T20:11:00.000Z,2016-01-09,20:11,Saturday,Evening,Entertainment,Bernardo ,Mcculloch,male,35,Young Adult
2091260,SawSee,1899-12-31T00:00:00.000Z,2016-03-09T07:45:00.000Z,2016-03-09,07:45,Wednesday,Morning,Entertainment,Bernardo ,Mcculloch,male,35,Young Adult
809739,Africa Magic,1899-12-31T00:01:03.500Z,2016-02-19T19:07:00.000Z,2016-02-19,19:07,Friday,Evening,Entertainment,Stefan ,Mosser,male,40,Adult
809739,Channel O,1899-12-31T00:28:57.000Z,2016-01-20T14:26:00.000Z,2016-01-20,14:26,Wednesday,Afternoon,Entertainment,Stefan ,Mosser,male,40,Adult
